ann.probe	fdf.pCsc	fdf.EscCsc	g.id.num	out.gid	g.sym	g.chr	g.omim	n.ann.tsp	g.name	v.pb.csc	set.a.pb	lv_set.a	nov_set.a	lv_csc_nSetA	g.lv7.ALL	g.lv6.csc.Esc	g.lv5.p.csc	g.lv3.csc	tcnd	cor.mean.csc	cor.mean.p	cor.mean.Esc
205129_at	-0.382810598	-1.580566917	1	10360	NPM3	chr10q24.31	606456	6	"nucleophosmin/nucleoplasmin, 3"	1	0	0	0	1	0	0	0	1	x	0.257279824	0.319881895	0.455372766
206268_at	-0.023319799	-1.880078831	1	10637	LEFTY1	chr1q42.1	603037	5	left-right determination factor 1	1	0	0	0	1	0	0	1	0	x	0.218496392	0.263336493	0.385635215
208940_at	-0.227838094	-1.745475841	1	22929	SEPHS1	chr10p14	600902	2	selenophosphate synthetase 1	1	0	0	0	1	0	0	1	0	x	0.261930517	0.3053364	0.438984212
208941_s_at	-0.178897048	-1.914665554	1	22929	SEPHS1	chr10p14	600902	8	selenophosphate synthetase 1	1	0	0	0	1	1	0	0	0	x	0.231317351	0.238372498	0.370176844
219300_s_at	-0.054306455	-1.775916723	1	26047	CNTNAP2	chr7q35-q36	604569 /// 610042 /// 612100	5	contactin associated protein-like 2	1	0	0	0	1	0	0	1	0	x	0.259079199	0.212831278	0.343769965
219301_s_at	-0.008569339	-1.654608383	1	26047	CNTNAP2	chr7q35-q36	604569 /// 610042 /// 612100	4	contactin associated protein-like 2	1	0	0	0	1	0	0	1	0	x	0.255081326	0.233232837	0.37585097
219302_s_at	-0.092843745	-1.725242017	1	26047	CNTNAP2	chr7q35-q36	604569 /// 610042 /// 612100	4	contactin associated protein-like 2	1	0	0	0	1	0	0	1	0	x	0.260061234	0.2708643	0.317555103
221051_s_at	-0.063085206	-1.914917858	1	27231	ITGB1BP3	chr19p13.3	608705	8	integrin beta 1 binding protein 3	1	0	0	0	1	1	0	0	0	x	0.188675003	0.274082036	0.270250104
227551_at	0.092347769	-1.534677035	1	51104	FAM108B1	chr9q21.13	---	4	"family with sequence similarity 108, member B1"	1	0	0	0	1	0	0	1	0	x	0.187826428	0.304879887	0.407476116
221605_s_at	-0.032701506	-1.879260311	1	51268	PIPOX	chr17q11.2	---	5	pipecolic acid oxidase	1	0	0	0	1	1	0	0	0	x	0.148071455	0.216553274	0.442069812
219505_at	-0.15646226	-1.82889718	1	51816	CECR1	chr22q11.2	607575	8	"cat eye syndrome chromosome region, candidate 1"	1	0	0	0	1	0	0	1	0	x	0.233393371	0.246364704	0.418080738
219955_at	-0.062622931	-1.892493833	1	54596	L1TD1	chr1p31.3	---	2	LINE-1 type transposase domain containing 1	1	0	0	0	1	1	0	0	0	x	0.205088714	0.144450171	0.440044615
236894_at	-0.03557005	-1.863530739	1	54596	L1TD1	chr1p31.3	---	2	LINE-1 type transposase domain containing 1	1	0	0	0	1	0	0	1	0	x	0.209828158	0.150783926	0.446116178
219651_at	-0.004158458	-1.89649558	1	55211	DPPA4	chr3q13.13	---	2	developmental pluripotency associated 4	1	0	0	0	1	1	0	0	0	x	0.182054477	0.183443525	0.446122689
232985_s_at	0.023976163	-1.832684844	1	55211	DPPA4	chr3q13.13	---	3	developmental pluripotency associated 4	1	0	0	0	1	0	0	1	0	x	0.190112838	0.140089402	0.454815794
241199_x_at	-0.212570429	-1.839105409	1	55211	DPPA4	chr3q13.13	---	4	developmental pluripotency associated 4	1	0	0	0	1	0	0	1	0	x	0.189227562	0.192941195	0.334668992
220536_at	-0.26559127	-2.038148611	1	55237	C14orf115	chr14q24.3	---	3	chromosome 14 open reading frame 115	1	0	0	0	1	1	0	0	0	x	0.250161518	0.199306381	0.343859857
1554689_a_at	-0.073228418	-1.698756135	1	57502	NLGN4X	chrXp22.32-p22.31	300427 /// 300495 /// 300497	7	"neuroligin 4, X-linked"	1	0	0	0	1	0	0	1	0	x	0.175004244	0.240474295	0.368689242
221933_at	-0.111800438	-1.96465661	1	57502	NLGN4X	chrXp22.32-p22.31	300427 /// 300495 /// 300497	5	"neuroligin 4, X-linked"	1	0	0	0	1	1	0	0	0	x	0.241041663	0.276623015	0.447564308
220454_s_at	0.033465709	-1.643225406	1	57556	SEMA6A	chr5q23.1	605885	6	"sema domain, transmembrane domain (TM), and cytoplasmic domain, (semaphorin) 6A"	1	0	0	0	1	0	0	1	0	x	0.23814703	0.262908201	0.390701187
223449_at	0.088147406	-1.706337674	1	57556	SEMA6A	chr5q23.1	605885	6	"sema domain, transmembrane domain (TM), and cytoplasmic domain, (semaphorin) 6A"	1	0	0	0	1	0	0	1	0	x	0.271293861	0.258659407	0.411611128
225660_at	0.123481404	-1.714822099	1	57556	SEMA6A	chr5q23.1	605885	5	"sema domain, transmembrane domain (TM), and cytoplasmic domain, (semaphorin) 6A"	1	0	0	0	1	0	0	1	0	x	0.276222043	0.235183921	0.430790129
226884_at	-0.166738409	-1.858706278	1	57633	LRRN1	chr3p26.2	---	5	leucine rich repeat neuronal 1	1	0	0	0	1	0	0	1	0	x	0.161724282	0.245653527	0.466775269
219365_s_at	0.077496811	-1.756144489	1	79012	CAMKV	chr3p21.31	---	10	CaM kinase-like vesicle-associated	1	0	0	0	1	1	0	0	0	x	0.274624171	0.284529246	0.338999595
224048_at	0.056896595	-1.926346957	1	84101	USP44	chr12q22	610993	6	ubiquitin specific peptidase 44	1	0	0	0	1	1	0	0	0	x	0.260683904	0.19843816	0.375580321
230597_at	0.05065863	-1.839900697	1	84889	SLC7A3	chrXq13.1	300443	5	"solute carrier family 7 (cationic amino acid transporter, y+ system), member 3"	1	0	0	0	1	1	0	0	0	x	0.251510257	0.278718147	0.43791646
229518_at	0.125866541	-1.776774778	1	115572	FAM46B	chr1p36.11	---	4	"family with sequence similarity 46, member B"	1	0	0	0	1	1	0	0	0	x	0.215059516	0.248308676	0.321411008
228782_at	-0.037785857	-1.963991431	1	117156	SCGB3A2	chr5q32	600807 /// 606531	6	"secretoglobin, family 3A, member 2"	1	0	0	0	1	1	0	0	0	x	0.160405339	0.301926632	0.398229083
1556046_a_at	-0.116661069	-1.576437901	1	157627	LOC157627	chr8p23.1	---	2	hypothetical LOC157627	1	0	0	0	1	0	0	1	0	x	0.207760906	0.308592797	0.310924621
214839_at	-0.273815157	-1.69067104	1	157627	LOC157627	chr8p23.1	---	2	hypothetical LOC157627	1	0	0	0	1	0	0	0	1	x	0.194314993	0.281133241	0.318502759
227612_at	-0.321142935	-0.934562154	1	1995	ELAVL3	chr19p13.2	603458	3	"ELAV (embryonic lethal, abnormal vision, Drosophila)-like 3 (Hu antigen C)"	1	0	0	0	1	0	0	0	1	x	0.21347339	0.242265958	0.187223393
204412_s_at	-0.259072847	-1.686625686	1	4744	NEFH	chr22q12.2	105400 /// 162230	5	"neurofilament, heavy polypeptide"	1	0	0	0	1	0	0	0	1	x	0.256281924	0.252464784	0.203646448
224975_at	0.228249081	1.694573699	1	4774	NFIA	chr1p31.3-p31.2	600727	6	nuclear factor I/A	1	0	0	0	1	0	1	0	0	x	0.256776964	0.258606179	0.224844601
224976_at	0.248137469	1.721007001	1	4774	NFIA	chr1p31.3-p31.2	600727	7	nuclear factor I/A	1	0	0	0	1	0	1	0	0	x	0.25034451	0.222251163	0.289862495
226895_at	-0.076979169	1.789299158	1	4782	NFIC	chr19p13.3	600729	1	CAAT-box binding transcription factor CTF-1 (syn. CTF/NFI or CTF or NF-I or NF-1)	1	0	0	0	1	1	0	0	0	x	0.285577722	0.275959394	0.427923985
205720_at	-0.340581884	-1.457473558	1	5443	POMC	chr2p23.3	176830 /// 601665 /// 609734 /// 609830	9	proopiomelanocortin	1	0	0	0	1	0	0	0	1	x	0.178583885	0.195890864	0.421825356
228206_at	-0.142098528	-1.850445038	1	9951	HS3ST4	chr16p11.2	604059	2	heparan sulfate (glucosamine) 3-O-sulfotransferase 4	1	0	0	0	1	0	0	1	0	x	0.18007757	0.329896933	0.257751158
230208_at	-0.076907403	-1.805784589	1	10021	HCN4	chr15q24-q25	163800 /// 605206	1	hyperpolarization activated cyclic nucleotide-gated potassium channel 4	1	0	0	0	1	1	0	0	0	x	0.263513578	0.333675731	0.184541081
225921_at	0.519751952	1.808013594	1	51199	NIN	chr14q22.1	608684	4	ninein (GSK3B interacting protein)	1	0	0	0	1	0	0	0	1	x	0.236239871	0.319823543	0.418490143
232574_at	-0.76700251	-1.12754942	1	64131	XYLT1	chr16p12.3	264800 /// 608124	2	xylosyltransferase I	1	0	0	0	1	0	0	0	1	x	0.182596179	0.230565044	0.233723714
220989_s_at	-0.378150864	-1.271134921	1	81693	AMN	chr14q32.3	261100 /// 605799	2	amnionless homolog (mouse)	1	0	0	0	1	0	0	0	1	x	0.254043273	0.251154683	0.430566709
244227_at	0.038579662	-1.764879413	1	148281	SYT6	chr1p13.2	607718	5	synaptotagmin VI	1	0	0	0	1	0	0	1	0	x	0.214468851	0.245590333	0.371648711
224373_s_at	0.471314602	1.411360296	3	219699   4538   55827	IQWD1 /// ND4 /// UNC5B	chr10q22.1 /// chr1q24.2	607870 /// 610494	3	"IQ motif and WD repeats 1 /// NADH dehydrogenase, subunit 4 (complex I) /// unc-5 homolog B (C. elegans)"	1	0	0	0	1	0	0	0	1	x	0.202028284	0.255929231	0.229498771
1559065_a_at	-0.291111647	-1.601214627	1	339390	CLEC4G	chr19p13.2	---	4	"C-type lectin domain family 4, member G"	1	0	0	0	1	0	0	0	1	x	0.204120093	0.290190341	0.198901098
211075_s_at	-0.021561317	1.754944922	1	961	CD47	chr3q13.1-q13.2	601028	14	CD47 molecule	1	0	0	0	1	1	0	0	0	x	0.209540194	0.216991063	0.28065513
213857_s_at	0.027282873	1.694117677	1	961	CD47	chr3q13.1-q13.2	601028	13	CD47 molecule	1	0	0	0	1	0	0	1	0	x	0.232659956	0.178649677	0.390683074
226016_at	0.153518541	1.625719573	1	961	CD47	chr3q13.1-q13.2	601028	7	CD47 molecule	1	0	0	0	1	0	0	0	1	x	0.254353233	0.331075882	0.445481912
217190_x_at	-0.626167961	-1.328893398	1	2099	ESR1	chr6q25.1	133430 /// 157300 /// 608446	21	estrogen receptor 1	1	0	0	0	1	0	0	0	1	x	0.2423656	0.222239652	0.352720352
210782_x_at	-0.243427937	-1.326818723	1	2902	GRIN1	chr9q34.3	138249	9	"glutamate receptor, ionotropic, N-methyl D-aspartate 1"	1	0	0	0	1	0	0	0	1	x	0.204674446	0.184708337	0.468698932
210198_s_at	-0.076402093	-1.85648932	1	5354	PLP1	chrXq22	300401 /// 312080 /// 312920	9	proteolipid protein 1	1	0	0	0	1	0	0	1	0	x	0.201730298	0.234596131	0.408246099
223673_at	-0.078894071	-0.602324025	1	5992	RFX4	chr12q24	603958	11	"regulatory factor X, 4 (influences HLA class II expression)"	1	0	0	0	1	0	0	0	1	x	0.158308923	0.231054296	0.269740025
230045_at	-0.342056023	-1.123622336	1	6900	CNTN2	chr1q32.1	190197	2	contactin 2 (axonal)	1	0	0	0	1	0	0	0	1	x	0.195280623	0.23406233	0.254033226
227558_at	0.064237826	1.896496243	1	8535	CBX4	chr17q25.3	603079	4	"chromobox homolog 4 (Pc class homolog, Drosophila)"	1	0	0	0	1	1	0	0	0	x	0.214730156	0.186753738	0.325468445
220317_at	0.020371537	-1.543829548	1	9227	LRAT	chr4q32.1	604863	6	lecithin retinol acyltransferase (phosphatidylcholine--retinol O-acyltransferase)	1	0	0	0	1	0	0	1	0	x	0.1696686	0.196629264	0.227609681
209914_s_at	-0.208402954	-1.475384764	1	9378	NRXN1	chr2p16.3	209850 /// 600565	16	neurexin 1	1	0	0	0	1	0	0	0	1	x	0.229707596	0.242281397	0.340928186
209915_s_at	-0.379741469	-1.134323698	1	9378	NRXN1	chr2p16.3	209850 /// 600565	12	neurexin 1	1	0	0	0	1	0	0	0	1	x	0.152343928	0.255281037	0.212973169
228547_at	-0.129937183	-1.240624151	1	9378	NRXN1	chr2p16.3	209850 /// 600565	4	neurexin 1	1	0	0	0	1	0	0	0	1	x	0.208488428	0.248966148	0.344866199
237535_x_at	-0.509811161	-1.602411022	1	9378	NRXN1	chr2p16.3	209850 /// 600565	14	neurexin 1	1	0	0	0	1	0	0	0	1	x	0.19642858	0.189462705	0.283054197
219945_at	-0.042420641	-1.730349842	1	29118	DDX25	chr11q24	607663	6	DEAD (Asp-Glu-Ala-Asp) box polypeptide 25	1	0	0	0	1	0	0	1	0	x	0.22198986	0.244991504	0.392682586
221321_s_at	-0.146800919	-1.113929641	1	30819	KCNIP2	chr10q24	604661	29	Kv channel interacting protein 2	1	0	0	0	1	0	0	0	1	x	0.194900001	0.27734438	0.443249085
206013_s_at	-0.374763295	-1.085525211	1	51412	ACTL6B	chr7q22	612458	5	actin-like 6B	1	0	0	0	1	0	0	0	1	x	0.195393892	0.233240809	0.326658758
220131_at	-0.196379163	-1.546217341	1	53822	FXYD7	chr19q13.12	606684	3	FXYD domain containing ion transport regulator 7	1	0	0	0	1	0	0	0	1	x	0.243424623	0.312640936	0.290934371
214180_at	-0.171577856	-1.541674166	1	57134	MAN1C1	chr1p35	---	1	"mannosidase, alpha, class 1C, member 1"	1	0	0	0	1	0	0	0	1	x	0.221502714	0.25818555	0.17809614
226326_at	0.458718887	2.042394196	1	84333	PCGF5	chr10q23.32	---	2	polycomb group ring finger 5	1	0	0	0	1	0	1	0	0	x	0.241429747	0.297936381	0.207963836
229194_at	0.564385299	2.068434368	1	84333	PCGF5	chr10q23.32	---	4	polycomb group ring finger 5	1	0	0	0	1	0	1	0	0	x	0.274532694	0.21114456	0.350817397
230010_at	-0.43432532	-1.321039173	1	84530	KIAA1853	chr12q24.23	---	2	KIAA1853	1	0	0	0	1	0	0	0	1	x	0.168968192	0.263193397	0.452809607
226944_at	-0.606546694	-1.326624007	1	94031	HTRA3	chr4p16.1	608785	6	HtrA serine peptidase 3	1	0	0	0	1	0	0	0	1	x	0.187040253	0.220503968	0.422586042
231118_at	-0.269851597	-1.646864526	1	148741	ANKRD35	chr1q21.1	---	3	ankyrin repeat domain 35	1	0	0	0	1	0	0	0	1	x	0.229781115	0.235789197	0.252331134
229270_x_at	-0.356607712	-0.896619799	2	170463   646044	LOC646044 /// SSBP4	chr18p11.21 /// chr19p13.1	607391	6	similar to single stranded DNA binding protein 4 /// single stranded DNA binding protein 4	1	0	0	0	1	0	0	0	1	x	0.19017158	0.211582258	0.413138413
217006_x_at	-0.60258384	-1.4036944	1	2194	FASN	chr17q25	600212	6	fatty acid synthase	1	0	0	0	1	0	0	0	1	x	0.239744697	0.222838925	0.382682949
217034_at	-0.29435107	-1.33220412	1	4917	NTN3	chr16p13.3	602349	1	"Immunoglobulin kappa light chain variable region (IGKV gene), clone 25"	1	0	0	0	1	0	0	0	1	x	0.168913097	0.184530787	0.406801863
210381_s_at	0.050780417	-1.665578379	1	887	CCKBR	chr11p15.4	118445	5	cholecystokinin B receptor	1	0	0	0	1	0	0	1	0	x	0.188106609	0.2828125	0.195436637
217255_at	-0.240988396	-1.24016457	1	8878	SQSTM1	chr5q35	601530 /// 602080	1	sequestosome 1	1	0	0	0	1	0	0	0	1	x	0.221048343	0.221235226	0.434002669
205297_s_at	-0.402244794	-1.587482105	1	974	CD79B	chr17q23	147245	12	"CD79b molecule, immunoglobulin-associated beta"	1	0	0	0	1	0	0	0	1	x	0.216278849	0.228237672	0.378465922
217801_at	-0.170278427	1.581083716	1	514	ATP5E	chr20q13.32	606153	8	"ATP synthase, H+ transporting, mitochondrial F1 complex, epsilon subunit"	1	0	0	0	1	0	0	1	0	x	0.218049574	0.241529109	0.235793089
201142_at	0.296635695	1.771925912	1	1965	EIF2S1	chr14q23.3	603907	2	"eukaryotic translation initiation factor 2, subunit 1 alpha, 35kDa"	1	0	0	0	1	0	1	0	0	x	0.220399096	0.261854297	0.205001526
227494_at	0.044113629	-1.872007027	1	2649	NR6A1	chr9q33-q34.1	602778	1	"nuclear receptor subfamily 6, group A, member 1"	1	0	0	0	1	1	0	0	0	x	0.227872874	0.187551076	0.309579925
227496_at	0.152179338	-1.78023321	2	253842   2649	LOC253842 /// NR6A1	chr9q33-q34.1 /// chr9q34.11	602778	2	"hypothetical protein LOC253842 /// nuclear receptor subfamily 6, group A, member 1"	1	0	0	0	1	0	0	1	0	x	0.193332914	0.178974404	0.355333907
231866_at	0.323088177	1.876391192	1	4012	LNPEP	chr5q15	151300	1	leucyl/cystinyl aminopeptidase	1	0	0	0	1	0	1	0	0	x	0.283641544	0.346846451	0.366100456
1558111_at	0.356416555	1.761203241	1	4154	MBNL1	chr3q25	606516	1	muscleblind-like (Drosophila)	1	0	0	0	1	0	0	0	1	x	0.188482443	0.310198951	0.304050957
201152_s_at	0.104596587	1.877886004	1	4154	MBNL1	chr3q25	606516	17	muscleblind-like (Drosophila)	1	0	0	0	1	1	0	0	0	x	0.226501801	0.313709676	0.411351681
201153_s_at	0.063057811	1.84636078	1	4154	MBNL1	chr3q25	606516	15	muscleblind-like (Drosophila)	1	0	0	0	1	0	0	1	0	x	0.228899287	0.297725761	0.472337651
213783_at	-0.396726577	-0.961882913	1	4242	MFNG	chr22q12	602577	55	Manic fringe precursor	1	0	0	0	1	0	0	0	1	x	0.208016064	0.261981324	0.416484753
203102_s_at	0.003880074	1.506217577	1	4247	MGAT2	chr14q21	212066 /// 602616	2	"mannosyl (alpha-1,6-)-glycoprotein beta-1,2-N-acetylglucosaminyltransferase"	1	0	0	0	1	0	0	1	0	x	0.196229372	0.212004688	0.370552895
200707_at	0.215860348	1.195007552	1	5589	PRKCSH	chr19p13.2	174050 /// 177060	8	protein kinase C substrate 80K-H	1	0	0	0	1	0	0	0	1	x	0.207187719	0.19607177	0.385371533
208980_s_at	0.14910821	1.490263623	3	6233   7314   7316	RPS27A /// UBB /// UBC	chr12q24.3 /// chr17p12-p11.2 /// chr2p16	119540 /// 191339 /// 191340 /// 191343	13	ribosomal protein S27a /// ubiquitin B /// ubiquitin C	1	0	0	0	1	0	0	0	1	x	0.270643433	0.236524109	0.307693555
211296_x_at	0.229760786	1.478401378	3	6233   7314   7316	RPS27A /// UBB /// UBC	chr12q24.3 /// chr17p12-p11.2 /// chr2p16	119540 /// 191339 /// 191340 /// 191343	12	ribosomal protein S27a /// ubiquitin B /// ubiquitin C	1	0	0	0	1	0	0	1	0	x	0.267691169	0.207080332	0.332434549
205861_at	-0.071795773	-1.693770472	1	6689	SPIB	chr19q13.3-q13.4	606802	4	Spi-B transcription factor (Spi-1/PU.1 related)	1	0	0	0	1	0	0	1	0	x	0.228357452	0.323152985	0.264465414
213024_at	0.509171326	1.461959885	1	7110	TMF1	chr3p21-p12	601126	3	TATA element modulatory factor 1	1	0	0	0	1	0	0	0	1	x	0.244814857	0.365333736	0.44821484
227685_at	0.631013555	1.334741075	1	7110	TMF1	chr3p21-p12	601126	3	TATA element modulatory factor 1	1	0	0	0	1	0	0	0	1	x	0.205396549	0.3535849	0.44702992
208654_s_at	0.173019134	1.529733181	1	8763	CD164	chr6q21	603356	12	"CD164 molecule, sialomucin"	1	0	0	0	1	0	0	0	1	x	0.217652118	0.291468227	0.296498014
204633_s_at	0.277316261	1.426811172	1	9252	RPS6KA5	chr14q31-q32.1	603607	4	"ribosomal protein S6 kinase, 90kDa, polypeptide 5"	1	0	0	0	1	0	0	0	1	x	0.199274788	0.20783811	0.39810119
204635_at	0.535008745	1.517719906	1	9252	RPS6KA5	chr14q31-q32.1	603607	1	"ribosomal protein S6 kinase, 90kDa, polypeptide 5"	1	0	0	0	1	0	0	0	1	x	0.20120272	0.179155188	0.412933831
243228_at	0.020690169	0.058405975	1	9329	GTF3C4	chr9q34.13	604892	2	Full length insert cDNA clone ZD85A02	1	0	0	0	1	0	0	0	1	x	0.20673023	0.242139159	0.420488784
207168_s_at	-0.017053012	1.654441651	1	9555	H2AFY	chr5q31.3-q32	610054	14	"H2A histone family, member Y"	1	0	0	0	1	0	0	1	0	x	0.229774377	0.208406547	0.376602531
214500_at	0.132694814	1.743206517	1	9555	H2AFY	chr5q31.3-q32	610054	3	"H2A histone family, member Y"	1	0	0	0	1	0	0	0	1	x	0.2198781	0.216351598	0.204048259
203191_at	-0.628081482	-1.42857975	1	10058	ABCB6	chr2q36	605452	8	"ATP-binding cassette, sub-family B (MDR/TAP), member 6"	1	0	0	0	1	0	0	0	1	x	0.215488135	0.248545357	0.391026543
201821_s_at	0.654940081	1.399596049	1	10440	TIMM17A	chr1q32.1	605057	10	translocase of inner mitochondrial membrane 17 homolog A (yeast)	1	0	0	0	1	0	0	0	1	x	0.237332589	0.305970324	0.272146985
200760_s_at	0.140616796	1.677043272	1	10550	ARL6IP5	chr3p14	605709	8	ADP-ribosylation-like factor 6 interacting protein 5	1	0	0	0	1	0	0	0	1	x	0.215303871	0.305307644	0.43317374
208003_s_at	0.659347983	1.723724544	1	10725	NFAT5	chr16q22.1	604708	12	"nuclear factor of activated T-cells 5, tonicity-responsive"	1	0	0	0	1	0	0	0	1	x	0.2580091	0.283761563	0.278518861
203553_s_at	0.571084737	1.532785757	1	11183	MAP4K5	chr14q11.2-q21	604923	6	mitogen-activated protein kinase kinase kinase kinase 5	1	0	0	0	1	0	0	0	1	x	0.192702044	0.269892517	0.432253
236006_s_at	0.507464011	1.299116102	1	11216	AKAP10	chr17p11.1	152430 /// 604694	7	A kinase (PRKA) anchor protein 10	1	0	0	0	1	0	0	0	1	x	0.213032197	0.279172588	0.365367324
223615_at	-0.668773357	-1.52029381	1	51225	ABI3	chr17q21.3	606363	5	"ABI family, member 3"	1	0	0	0	1	0	0	0	1	x	0.197741493	0.265272411	0.305443009
219808_at	-0.550269666	-1.417473883	1	51540	SCLY	chr2q37.3	611056	2	selenocysteine lyase	1	0	0	0	1	0	0	0	1	x	0.213019053	0.277221982	0.256035314
202593_s_at	0.056770126	1.407632812	1	51573	GDE1	chr16p12-p11.2	605943	6	glycerophosphodiester phosphodiesterase 1	1	0	0	0	1	0	0	0	1	x	0.242966446	0.25865572	0.409928528
223519_at	-0.017335742	1.669794219	1	51776	ZAK	chr2q24.2	609479	2	sterile alpha motif and leucine zipper containing kinase AZK	1	0	0	0	1	0	1	0	0	x	0.271323863	0.29037811	0.389822913
227012_at	-0.028708907	1.307488843	1	55972	SLC25A40	chr7q21.12	610821	5	"solute carrier family 25, member 40"	1	0	0	0	1	0	0	1	0	x	0.177632023	0.268538922	0.455221742
209944_at	0.057370701	1.565141263	1	57862	ZNF410	chr14q24.3	---	5	zinc finger protein 410	1	0	0	0	1	0	0	0	1	x	0.205968078	0.322170069	0.365149755
219465_at	-0.078268906	-1.30949908	1	336	APOA2	chr1q21-q23	107670 /// 143890	3	apolipoprotein A-II	1	0	0	0	1	0	0	1	0	x	0.24818741	0.309285341	0.284944236
219466_s_at	-0.077710824	-1.475444119	1	336	APOA2	chr1q21-q23	107670 /// 143890	4	apolipoprotein A-II	1	0	0	0	1	0	0	1	0	x	0.191583749	0.21025797	0.257289048
236630_at	-0.467530822	-1.531887529	1	359	AQP2	chr12q12-q13	107777 /// 125800	3	aquaporin 2 (collecting duct)	1	0	0	0	1	0	0	0	1	x	0.247027538	0.258511415	0.31356546
201891_s_at	0.10191226	1.858206819	1	567	B2M	chr15q21-q22.2	109700 /// 241600	6	beta-2-microglobulin	1	0	0	0	1	1	0	0	0	x	0.261436952	0.29562751	0.336342249
216231_s_at	0.071306491	1.745470873	1	567	B2M	chr15q21-q22.2	109700 /// 241600	9	beta-2-microglobulin	1	0	0	0	1	0	0	1	0	x	0.26133278	0.248901143	0.322793355
205626_s_at	0.039176963	-1.736215271	1	793	CALB1	chr8q21.3-q22.1	114050	3	"calbindin 1, 28kDa"	1	0	0	0	1	0	0	1	0	x	0.178958603	0.206891008	0.443531092
224344_at	-0.109263861	-1.488793815	1	1337	COX6A1	chr12q24.2|12q24.2	602072	1	cytochrome c oxidase subunit VIa polypeptide 1	1	0	0	0	1	0	0	1	0	x	0.195566329	0.150510625	0.269508934
243201_at	0.199881488	0.424043072	1	3188	HNRNPH2	chrXq22	300610	1	BTK region clone ftp-3 mRNA	1	0	0	0	1	0	0	0	1	x	0.2319658	0.197555303	0.385597073
205011_at	-0.125484675	-1.665340143	1	4013	VWA5A	chr11q23	602929	9	von Willebrand factor A domain containing 5A	1	0	0	0	1	0	0	0	1	x	0.236944212	0.268470204	0.404606044
207659_s_at	-0.115145029	-0.894856195	1	4336	MOBP	chr3p22.1	600948	7	myelin-associated oligodendrocyte basic protein	1	0	0	0	1	0	0	0	1	x	0.211957304	0.242463891	0.34832647
209848_s_at	-0.119821454	-1.930849759	1	6490	SILV	chr12q13-q14	155550	7	silver homolog (mouse)	1	0	0	0	1	1	0	0	0	x	0.233955358	0.293290658	0.43159594
206012_at	-0.01558172	-1.756053315	1	7044	LEFTY2	chr1q42.1	601877	6	left-right determination factor 2	1	0	0	0	1	0	0	1	0	x	0.190603428	0.314166541	0.385513881
206748_s_at	0.410561061	1.628402209	1	9043	SPAG9	chr17q21.33	605430	18	sperm associated antigen 9	1	0	0	0	1	0	0	0	1	x	0.232119292	0.231945615	0.299321521
242706_s_at	0.655042545	1.570790129	1	9439	MED23	chr6q22.33-q24.1	605042	12	mediator complex subunit 23	1	0	0	0	1	0	0	0	1	x	0.255046804	0.272863489	0.319967629
205368_at	-0.400138373	-1.734575444	1	9715	FAM131B	chr7q34	---	5	"family with sequence similarity 131, member B"	1	0	0	0	1	0	0	0	1	x	0.186511892	0.220498385	0.412194968
204094_s_at	0.459341187	1.16943273	1	9819	TSC22D2	chr3q25.1	---	6	"TSC22 domain family, member 2"	1	0	0	0	1	0	0	0	1	x	0.167990873	0.248059555	0.353990093
201751_at	0.184507927	1.851899174	1	9929	JOSD1	chr22q13.1	---	4	Josephin domain containing 1	1	0	0	0	1	1	0	0	0	x	0.184341302	0.195600407	0.445765079
221654_s_at	-0.218967233	1.501255446	1	9960	USP3	chr15q22.3	604728	8	ubiquitin specific peptidase 3	1	0	0	0	1	0	0	1	0	x	0.247882014	0.239506109	0.304784777
220446_s_at	-0.326982737	-1.864643488	1	10164	CHST4	chr16q22.3	---	5	carbohydrate (N-acetylglucosamine 6-O) sulfotransferase 4	1	0	0	0	1	0	1	0	0	x	0.183982234	0.223713305	0.344192489
211705_s_at	-0.451238771	-1.268427258	1	10580	SORBS1	chr10q23.3-q24.1	605264	2	sorbin and SH3 domain containing 1	1	0	0	0	1	0	0	0	1	x	0.199453602	0.203267248	0.388151233
226143_at	0.013781579	1.842035943	1	10743	RAI1	chr17p11.2	182290 /// 607642	3	retinoic acid induced 1	1	0	0	0	1	0	0	1	0	x	0.22133996	0.175303203	0.334482321
221471_at	0.208802237	1.827435953	1	10955	SERINC3	chr20q13.1-q13.3	607165	2	serine incorporator 3	1	0	0	0	1	1	0	0	0	x	0.261270556	0.226455102	0.387591817
232847_at	0.049915382	-1.63365359	1	27164	SALL3	chr18q23	605079	1	sal-like 3 (Drosophila)	1	0	0	0	1	0	0	1	0	x	0.221597447	0.195649938	0.23352719
243834_at	0.016549739	-0.273142387	1	27327	TNRC6A	chr16p11.2	610739	6	trinucleotide repeat containing 6A	1	0	0	0	1	0	0	0	1	x	0.160011846	0.202850063	0.37093327
222445_at	0.141356032	1.603528267	1	55334	SLC39A9	chr14q24.1	---	1	"solute carrier family 39 (zinc transporter), member 9"	1	0	0	0	1	0	0	1	0	x	0.202779598	0.202338332	0.454503984
1566931_at	-0.395934297	-1.245070722	1	64216	TFB2M	chr1q44	607055	1	"Transcription factor B2, mitochondrial, mRNA (cDNA clone IMAGE:5311413)"	1	0	0	0	1	0	0	0	1	x	0.182238742	0.303995533	0.414286125
