ann.probe	tis.cnt	tis	lv.cnt	lv	fdf.pCsc	fdf.EscCsc	g.id.num	out.gid	g.sym	g.chr	n.ann.tsp	g.name	tcnd	cor.mean.csc	cor.mean.p	cor.mean.Esc
210626_at	1	atrt	1	nov_set.a	-0.069119207	0.684965808	1	8165	AKAP1	chr17q21-q23	1	A kinase (PRKA) anchor protein 1	cn	0.254674366	0.244210029	0.25044926
1560720_at	1	atrt	1	nov_set.a	0.128785761	0.749465192	1	8569	MKNK1	chr1p33	1	MAP kinase interacting serine/threonine kinase 1	cn	0.208209564	0.227314503	0.204769811
205249_at	1	atrt	1	nov_set.a	0.297486846	-0.148002018	1	1959	EGR2	chr10q21.1	1	"early growth response 2 (Krox-20 homolog, Drosophila)"	cn	0.206013853	0.174218956	0.279184643
205539_at	1	atrt	1	nov_set.a	0.25364573	0.295188758	1	10677	AVIL	chr12q14.1	3	advillin	cn	0.21567031	0.172115596	0.357686419
201285_at	1	atrt	1	nov_set.a	0.215211773	0.2589838	1	23608	MKRN1	chr7q34	8	makorin ring finger protein 1	cn	0.181901472	0.159149069	0.407336497
209109_s_at	1	atrt	1	nov_set.a	0.171766057	-0.215697787	1	7105	TSPAN6	chrXq22	11	tetraspanin 6	cn	0.237187821	0.190063893	0.439703964
217154_s_at	1	atrt	1	nov_set.a	0.121249778	-0.651963886	1	1908	EDN3	chr20q13.2-q13.3	10	endothelin 3	cn	0.215026394	0.268313166	0.411462605
208228_s_at	1	atrt	1	nov_set.a	-0.038862876	-1.293252047	1	2263	FGFR2	chr10q26	16	fibroblast growth factor receptor 2	cn	0.236660109	0.271390824	0.453663584
224248_x_at	1	atrt	1	nov_set.a	-0.201703157	0.16971048	1	80011	NIP30	chr16q13	1	NEFA-interacting nuclear protein NIP30	cn	0.220870452	0.205711869	0.339466596
212413_at	1	atrt	1	nov_set.a	0.621010417	0.433046113	1	23157	6-Sep	chrXq24	8	septin 6	cn	0.290265258	0.275326165	0.230876811
226904_at	1	atrt	1	nov_set.a	-0.725584393	-1.081599834	2	386757   6535	SLC6A10P /// SLC6A8	chr16p11.2 /// chrXq28	2	CDNA clone IMAGE:40015586 /// Creatine transporter	cn	0.215781664	0.217473391	0.185123769
211580_s_at	1	atrt	1	nov_set.a	0.248066307	0.702525762	1	8503	PIK3R3	chr1p34.1	12	"phosphoinositide-3-kinase, regulatory subunit 3 (gamma)"	cn	0.200806796	0.178926562	0.305513412
205541_s_at	1	atrt	1	nov_set.a	-0.042602321	-1.293439134	1	23708	GSPT2	chrXp11.22	3	G1 to S phase transition 2	cn	0.293851169	0.286072536	0.468659455
232436_at	1	atrt	1	nov_set.a	0.168016537	-0.293495228	1	10782	ZNF274	chr19qter	1	zinc finger protein 274	cn	0.2204753	0.260102506	0.342066351
227666_at	1	atrt	1	nov_set.a	-0.256948183	-0.185096987	1	166614	DCLK2	chr4q31.3	5	doublecortin-like kinase 2	cn	0.254242412	0.236845412	0.459809317
236094_at	1	atrt	1	nov_set.a	-0.032052435	-0.379035158	1	6934	TCF7L2	chr10q25.3	1	"CDNA FLJ90224 fis, clone NT2RM1000789, highly similar to Mus musculus transcription factor 7-like 2, T-cell specific, HMG-box (Tcf7l2), mRNA"	cn	0.227971094	0.2821409	0.266053435
226261_at	1	atrt	1	nov_set.a	-0.417451076	0.613560138	1	223082	ZNRF2	chr7p15.1	4	zinc and ring finger 2	cn	0.275273845	0.302740942	0.376912452
232458_at	1	atrt	1	nov_set.a	0.123754242	0.305569595	1	1281	COL3A1	chr2q31	1	MRNA 3' region for pro-alpha1(III) collagen	cn	0.230142446	0.189755988	0.141577244
229883_at	1	atrt	1	nov_set.a	-0.259406125	-0.389387361	1	2906	GRIN2D	chr19q13.1-qter	2	"glutamate receptor, ionotropic, N-methyl D-aspartate 2D"	cn	0.22603162	0.206494029	0.32259745
222383_s_at	1	atrt	1	nov_set.a	-0.030503466	-0.201216797	1	59344	ALOXE3	chr17p13.1	5	arachidonate lipoxygenase 3	cn	0.24959038	0.324032632	0.452700374
225198_at	1	atrt	1	nov_set.a	-0.177259688	0.66534938	1	9218	VAPA	chr18p11.22	4	"VAMP (vesicle-associated membrane protein)-associated protein A, 33kDa"	cn	0.193484573	0.273998557	0.451996737
235781_at	1	atrt	1	nov_set.a	0.054068754	-1.351767778	1	774	CACNA1B	chr9q34	4	"calcium channel, voltage-dependent, N type, alpha 1B subunit"	cn	0.219006758	0.296352726	0.173419829
213322_at	1	atrt	1	nov_set.a	0.089664469	-1.017171562	1	221443	C6orf130	chr6p21.1	5	chromosome 6 open reading frame 130	cn	0.243214726	0.267938965	0.381938475
225939_at	1	atrt	1	nov_set.a	0.513128304	-0.352500141	1	317649	EIF4E3	chr3p14	8	eukaryotic translation initiation factor 4E family member 3	cn	0.281428294	0.266150965	0.365616575
208399_s_at	1	atrt	1	nov_set.a	0.572187035	0.42410767	1	1908	EDN3	chr20q13.2-q13.3	11	endothelin 3	cn	0.22152573	0.208186783	0.183365882
215531_s_at	1	atrt	1	nov_set.a	-0.163684873	-0.458102097	1	2558	GABRA5	chr15q11.2-q12	8	"gamma-aminobutyric acid (GABA) A receptor, alpha 5"	cn	0.181166648	0.168911842	0.278407328
207704_s_at	1	atrt	1	nov_set.a	-0.093373743	-0.833921392	1	8522	GAS7	chr17p13.1	9	growth arrest-specific 7	cn	0.198891861	0.297423477	0.400159964
219335_at	1	atrt	1	nov_set.a	0.098190991	0.19698098	1	64860	ARMCX5	chrXq22.1-q22.3	7	"armadillo repeat containing, X-linked 5"	cn	0.252100031	0.324710895	0.466842072
200696_s_at	1	atrt	1	nov_set.a	0.04961583	0.888748223	1	2934	GSN	chr9q33	18	"gelsolin (amyloidosis, Finnish type)"	cn	0.221761765	0.258054861	0.278609259
208449_s_at	1	atrt	1	nov_set.a	-0.549832337	-0.635329414	1	2253	FGF8	chr10q24	17	fibroblast growth factor 8 (androgen-induced)	cn	0.26599977	0.197254318	0.346151513
240650_at	1	atrt	1	nov_set.a	-0.526861005	-0.853880711	1	777	CACNA1E	chr1q25-q31	4	"Voltage-operated calcium channel, alpha-1 subunit"	lg	0.244381018	0.255130712	0.41178076
230430_at	1	atrt	1	nov_set.a	-0.056568573	-0.119918865	1	954	ENTPD2	chr9q34	6	ectonucleoside triphosphate diphosphohydrolase 2	lg	0.271760244	0.233035855	0.423853304
218201_at	1	atrt	1	nov_set.a	-0.942081236	-0.753574176	1	4708	NDUFB2	chr7q34	5	"NADH dehydrogenase (ubiquinone) 1 beta subcomplex, 2, 8kDa"	lg	0.249453076	0.170164363	0.378350433
201804_x_at	1	atrt	1	nov_set.a	-0.485825487	-0.917088019	1	1155	TBCB	chr19q13.11-q13.12	7	tubulin folding cofactor B	lg	0.236304854	0.170257865	0.355069915
202904_s_at	1	atrt	1	nov_set.a	-0.359527395	0.538826786	1	23658	LSM5	chr7p14.3	4	"LSM5 homolog, U6 small nuclear RNA associated (S. cerevisiae)"	lg	0.224819699	0.256556422	0.466408235
203950_s_at	1	atrt	1	nov_set.a	0.475004081	0.174885769	1	1185	CLCN6	chr1p36	3	chloride channel 6	lg	0.255216465	0.196344735	0.356916916
209102_s_at	1	atrt	1	nov_set.a	0.407933438	0.900633969	1	26959	HBP1	chr7q22-q31	5	HMG-box transcription factor 1	lg	0.272923379	0.284812147	0.384413153
205328_at	1	atrt	1	g.lv7.ALL	-0.083377842	-2.010980851	1	9071	CLDN10	chr13q31-q34	6	claudin 10	x	0.197124689	0.166085267	0.298658624
206117_at	1	atrt	1	g.lv6.csc.Esc	-0.372262073	-1.888277884	1	7168	TPM1	chr15q22.1	2	tropomyosin 1 (alpha)	x	0.274470757	0.273665879	0.322371945
237896_at	1	atrt	1	g.lv5.p.csc	-0.108422132	-1.685049321	1	4838	NODAL	chr10q22.1	2	nodal homolog (mouse)	x	0.273934867	0.292074538	0.311026059
219465_at	1	atrt	1	g.lv5.p.csc	-0.078268906	-1.30949908	1	336	APOA2	chr1q21-q23	3	apolipoprotein A-II	x	0.24818741	0.309285341	0.284944236
241013_at	1	atrt	1	g.lv5.p.csc	-0.237838112	-1.788502703	1	220108	FAM124A	chr13q14.3	1	family with sequence similarity 124A	x	0.194715996	0.293716611	0.203272986
227645_at	1	atrt	1	g.lv5.p.csc	-0.013422685	-1.697719345	1	23533	PIK3R5	chr17p13.1	1	"phosphoinositide-3-kinase, regulatory subunit 5"	x	0.209276692	0.304229319	0.244696975
231050_at	1	atrt	1	g.lv5.p.csc	-0.245817496	-1.914120917	1	117245	HRASLS5	chr11q13.2	2	"HRAS-like suppressor family, member 5"	x	0.164494747	0.255012907	0.259939276
220818_s_at	1	atrt	1	g.lv5.p.csc	0.027199055	-1.425606317	1	7223	TRPC4	chr13q13.1-q13.2	28	"transient receptor potential cation channel, subfamily C, member 4"	x	0.214950176	0.161583253	0.259050744
1255_g_at	1	atrt	1	g.lv5.p.csc	-0.003002787	-1.804135	1	2978	GUCA1A	chr6p21.1	7	guanylate cyclase activator 1A (retina)	x	0.211523326	0.18812628	0.414222137
215051_x_at	1	atrt	1	g.lv3.csc	-0.155281927	-1.436598417	1	199	AIF1	chr6p21.3	13	allograft inflammatory factor 1	x	0.227270536	0.277777629	0.347450328
213337_s_at	1	atrt	1	g.lv3.csc	-0.623500625	-1.08510255	1	8651	SOCS1	chr16p13.13	1	suppressor of cytokine signaling 1	x	0.235094231	0.215871008	0.332581841
223525_at	1	atrt	1	g.lv3.csc	-0.46620919	-0.975472916	1	54567	DLL4	chr15q14	3	delta-like 4 (Drosophila)	x	0.240391537	0.178320921	0.367027029
226244_at	1	atrt	1	g.lv3.csc	-0.428638549	-1.027046907	1	161198	CLEC14A	chr14q21.1	5	"C-type lectin domain family 14, member A"	x	0.211875477	0.241654111	0.425688698
205297_s_at	1	atrt	1	g.lv3.csc	-0.402244794	-1.587482105	1	974	CD79B	chr17q23	12	"CD79b molecule, immunoglobulin-associated beta"	x	0.216278849	0.228237672	0.378465922
207659_s_at	1	atrt	1	g.lv3.csc	-0.115145029	-0.894856195	1	4336	MOBP	chr3p22.1	7	myelin-associated oligodendrocyte basic protein	x	0.211957304	0.242463891	0.34832647
220235_s_at	1	atrt	1	g.lv3.csc	0.447999142	1.55691397	1	55791	C1orf103	chr1p13.3	8	chromosome 1 open reading frame 103	x	0.234687292	0.232661474	0.434637597
217574_at	1	atrt	1	g.lv3.csc	-0.57782425	-1.500062	1	1006	CDH8	chr16q22.1	1	"cadherin 8, type 2"	x	0.193355215	0.173945315	0.237898613
205612_at	1	atrt	1	g.lv3.csc	-0.452230975	-0.362352285	1	22915	MMRN1	chr4q22	6	multimerin 1	x	0.138727008	0.158799809	0.169388165
211739_x_at	1	atrt	1	g.lv3.csc	-0.192224268	-1.246576804	3	1442   1443   2688	CSH1 /// CSH2 /// GH1	chr17q24.2	14	chorionic somatomammotropin hormone 1 (placental lactogen) /// chorionic somatomammotropin hormone 2 /// growth hormone 1	x	0.186000593	0.265960886	0.299506281
220834_at	1	atrt	1	g.lv3.csc	-0.551111639	-1.557918232	1	54860	MS4A12	chr11q12	3	"membrane-spanning 4-domains, subfamily A, member 12"	x	0.227601238	0.325418813	0.364779423
226979_at	1	oral	2	lv_set.a g.lv3.csc	0.538391401	1.498570471	1	10746	MAP3K2	chr2q14.3	3	mitogen-activated protein kinase kinase kinase 2	gbm	0.243281997	0.345903822	0.42378044
205480_s_at	1	oral	1	lv_set.a	0.15495877	-1.649154965	1	7360	UGP2	chr2p14-p13	10	UDP-glucose pyrophosphorylase 2	gbm	0.230979489	0.307314013	0.353569285
217893_s_at	1	oral	1	lv_set.a	0.474313765	-1.388691707	1	79647	AKIRIN1	chr1p34.3	3	akirin 1	gbm	0.212647035	0.256784702	0.334212078
60471_at	1	oral	1	lv_set.a	-0.071944473	1.263140598	1	79890	RIN3	chr14q32.12	4	Ras and Rab interactor 3	gbm	0.215423882	0.256644906	0.265116148
205062_x_at	1	oral	2	lv_set.a g.lv3.csc	0.460263731	1.263087849	1	5926	ARID4A	chr14q23.1	5	AT rich interactive domain 4A (RBP1-like)	gbm	0.234134888	0.312387092	0.395846948
203789_s_at	1	oral	1	lv_set.a	-0.256848279	1.373006699	1	10512	SEMA3C	chr7q21-q31	4	"sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3C"	gbm	0.241248527	0.210853827	0.293542234
222880_at	1	oral	1	lv_set.a	0.953021897	1.466020705	1	10000	AKT3	chr1q43-q44	4	"v-akt murine thymoma viral oncogene homolog 3 (protein kinase B, gamma)"	gbm	0.19386048	0.277216068	0.167535546
210962_s_at	1	oral	2	lv_set.a g.lv3.csc	0.387768422	1.124285571	1	10142	AKAP9	chr7q21-q22	8	A kinase (PRKA) anchor protein (yotiao) 9	gbm	0.214391313	0.333418773	0.455047675
206377_at	1	oral	1	lv_set.a	0.477000672	1.445497549	1	2295	FOXF2	chr6p25.3	3	forkhead box F2	gbm	0.255892963	0.220434596	0.414090366
201143_s_at	1	oral	2	lv_set.a g.lv3.csc	0.398011502	1.664455318	1	1965	EIF2S1	chr14q23.3	3	"eukaryotic translation initiation factor 2, subunit 1 alpha, 35kDa"	gbm	0.196379364	0.265460995	0.383099515
215145_s_at	1	oral	2	lv_set.a g.lv5.p.csc	-0.034659055	-1.747397635	1	26047	CNTNAP2	chr7q35-q36	7	contactin associated protein-like 2	br	0.253630063	0.221450035	0.287613581
209704_at	1	oral	1	lv_set.a	0.614270553	-0.893044527	1	22823	MTF2	chr1p22.1	1	metal response element binding transcription factor 2	lg	0.24614334	0.263524709	0.474912093
217816_s_at	1	oral	1	nov_set.a	0.768900949	0.804285603	1	57092	PCNP	chr3q12.3	6	PEST proteolytic signal containing nuclear protein	com	0.232026453	0.341715231	0.435623042
212254_s_at	1	oral	1	nov_set.a	0.149846091	0.257542203	1	667	DST	chr6p12.1	11	dystonin	gbm	0.265470242	0.34211463	0.442084499
219540_at	1	oral	1	nov_set.a	0.570711198	-0.445334187	1	10308	ZNF267	chr16p11.2	3	zinc finger protein 267	gbm	0.17551062	0.31830424	0.406131307
235879_at	1	oral	1	nov_set.a	0.306893118	1.452089166	1	4154	MBNL1	chr3q25	6	MBNL protein	gbm	0.214628364	0.321837622	0.35504452
204369_at	1	oral	1	nov_set.a	0.398487165	1.221668147	1	5290	PIK3CA	chr3q26.3	7	"phosphoinositide-3-kinase, catalytic, alpha polypeptide"	gbm	0.236759696	0.338042321	0.376884821
204053_x_at	1	oral	1	nov_set.a	0.165576117	-0.223644118	1	5728	PTEN	chr10q23.3	7	phosphatase and tensin homolog	gbm	0.269925834	0.230253757	0.387867612
202379_s_at	1	oral	1	nov_set.a	0.789053015	0.568450147	1	4820	NKTR	chr3p23-p21	10	natural killer-tumor recognition sequence	gbm	0.256388579	0.334116897	0.277043583
1555460_a_at	1	oral	1	nov_set.a	0.267703915	1.298151128	1	25800	SLC39A6	chr18q12.2	7	"solute carrier family 39 (zinc transporter), member 6"	gbm	0.204110693	0.203746154	0.223400592
1554890_a_at	1	oral	1	nov_set.a	0.431964955	0.422821814	1	7072	TIA1	chr2p13	7	TIA1 cytotoxic granule-associated RNA binding protein	gbm	0.192829046	0.278954394	0.341944024
212468_at	1	oral	1	nov_set.a	0.394800926	1.367992685	1	9043	SPAG9	chr17q21.33	2	sperm associated antigen 9	gbm	0.177276922	0.296741209	0.426742579
215338_s_at	1	oral	1	nov_set.a	0.600030554	0.729033187	1	4820	NKTR	chr3p23-p21	8	natural killer-tumor recognition sequence	gbm	0.26059388	0.329141131	0.36803478
224229_s_at	1	oral	1	nov_set.a	1.105690039	1.381058392	1	10000	AKT3	chr1q43-q44	14	"v-akt murine thymoma viral oncogene homolog 3 (protein kinase B, gamma)"	gbm	0.209434599	0.22153198	0.244648541
229419_at	1	oral	1	nov_set.a	0.526412669	-0.227451554	1	55294	FBXW7	chr4q31.3	8	F-box and WD repeat domain containing 7	gbm	0.184691487	0.34107352	0.408275925
219571_s_at	1	oral	1	nov_set.a	0.314434529	0.936356875	1	7559	ZNF12	chr7p22.1	11	zinc finger protein 12	gbm	0.207771664	0.334106445	0.451931013
1554021_a_at	1	oral	1	nov_set.a	0.354327935	0.918429667	1	7559	ZNF12	chr7p22.1	11	zinc finger protein 12	gbm	0.206483661	0.330574948	0.449699062
218158_s_at	1	oral	1	nov_set.a	0.253660145	0.567945003	1	26060	APPL1	chr3p21.1-p14.3	3	"adaptor protein, phosphotyrosine interaction, PH domain and leucine zipper containing 1"	gbm	0.267148109	0.3438949	0.482842602
233080_s_at	1	oral	1	nov_set.a	0.76104868	-0.065197295	1	55660	PRPF40A	chr2q23.3	4	PRP40 pre-mRNA processing factor 40 homolog A (S. cerevisiae)	gbm	0.231225509	0.350103939	0.371617406
201637_s_at	1	oral	1	nov_set.a	0.675530995	-0.142042901	1	8087	FXR1	chr3q28	8	"fragile X mental retardation, autosomal homolog 1"	gbm	0.20114268	0.307804478	0.439016871
213435_at	1	oral	1	nov_set.a	0.722386125	0.717078385	1	23314	SATB2	chr2q33	4	SATB homeobox 2	gbm	0.255753244	0.281135174	0.208831632
221829_s_at	1	oral	1	nov_set.a	0.813633867	0.159343148	1	3842	TNPO1	chr5q13.2	7	transportin 1	gbm	0.207912733	0.308716834	0.296741289
202089_s_at	1	oral	1	nov_set.a	0.324861486	1.224976614	1	25800	SLC39A6	chr18q12.2	6	"solute carrier family 39 (zinc transporter), member 6"	gbm	0.211133033	0.208776895	0.369147208
239897_at	1	oral	1	nov_set.a	0.468282315	-0.074945166	1	9774	BCLAF1	chr6q22-q23	3	BCL2-associated transcription factor 1	gbm	0.213848231	0.307229601	0.321864878
214553_s_at	1	oral	1	nov_set.a	0.112443073	0.595279425	1	10776	ARPP-19	chr15q21.2	8	"cyclic AMP phosphoprotein, 19 kD"	gbm	0.236217108	0.229502973	0.289134355
212542_s_at	1	oral	1	nov_set.a	0.696683881	-0.221886482	1	55023	PHIP	chr6q14	6	pleckstrin homology domain interacting protein	gbm	0.232368709	0.34711446	0.407284809
1567214_a_at	1	oral	1	nov_set.a	0.510236318	0.277559334	1	5411	PNN	chr14q21.1	8	"pinin, desmosome associated protein"	gbm	0.222413018	0.320863304	0.478013135
201446_s_at	1	oral	1	nov_set.a	0.274584522	0.040901272	1	7072	TIA1	chr2p13	6	TIA1 cytotoxic granule-associated RNA binding protein	gbm	0.259555624	0.326626411	0.45677012
213026_at	1	oral	1	nov_set.a	0.305934158	0.650669121	1	9140	ATG12	chr5q21-q22	4	ATG12 autophagy related 12 homolog (S. cerevisiae)	gbm	0.193905367	0.322452524	0.479507541
214820_at	1	oral	1	nov_set.a	0.272565952	-0.526006531	1	54014	BRWD1	chr21q22.2	1	bromodomain and WD repeat domain containing 1	gbm	0.188547067	0.256806544	0.395022613
228129_at	1	oral	1	nov_set.a	0.437852078	-0.031678114	1	26135	SERBP1	chr1p31	5	SERPINE1 mRNA binding protein 1	gbm	0.248343103	0.329322431	0.45646841
219889_at	1	oral	1	nov_set.a	-0.305356318	-0.837652681	1	10023	FRAT1	chr10q24.1	2	frequently rearranged in advanced T-cell lymphomas	gbm	0.239762516	0.221263937	0.363595348
217862_at	1	oral	1	nov_set.a	0.613541415	0.466053495	1	8554	PIAS1	chr15q	11	"protein inhibitor of activated STAT, 1"	gbm	0.211747678	0.332950696	0.39262567
208901_s_at	1	oral	1	nov_set.a	0.466026097	0.809281579	1	7150	TOP1	chr20q12-q13.1	3	topoisomerase (DNA) I	gbm	0.251662626	0.250737662	0.42160879
221483_s_at	1	oral	1	nov_set.a	-0.102491888	0.4043316	1	10776	ARPP-19	chr15q21.2	5	"cyclic AMP phosphoprotein, 19 kD"	gbm	0.228725157	0.25322131	0.466099885
202467_s_at	1	oral	1	nov_set.a	0.591898313	0.56015954	1	9318	COPS2	chr15q21.2	8	COP9 constitutive photomorphogenic homolog subunit 2 (Arabidopsis)	gbm	0.221152002	0.33696641	0.427827175
237276_at	1	oral	1	nov_set.a	-0.506477889	-0.899469109	1	4678	NASP	chr1p34.1	1	"Nuclear autoantigenic sperm protein (histone-binding) (NASP), transcript variant 1, mRNA"	gbm	0.19872444	0.285933509	0.236078745
219280_at	1	oral	1	nov_set.a	0.488910797	-0.270160022	1	54014	BRWD1	chr21q22.2	8	bromodomain and WD repeat domain containing 1	gbm	0.194039994	0.288953017	0.395085984
227428_at	1	oral	1	nov_set.a	0.64539148	0.535280535	1	2551	GABPA	chr21q21-q22.1|21q21.3	3	"GA binding protein transcription factor, alpha subunit 60kDa"	gbm	0.244174485	0.360516051	0.449600099
216305_s_at	1	oral	1	nov_set.a	0.745567369	1.126423717	1	6936	C2orf3	chr2p11.2-p11.1	7	chromosome 2 open reading frame 3	gbm	0.245468225	0.246380149	0.386102984
208405_s_at	1	oral	1	nov_set.a	0.259739155	1.120405218	1	8763	CD164	chr6q21	11	"CD164 molecule, sialomucin"	gbm	0.226683611	0.32920211	0.400884111
1554433_a_at	1	oral	1	nov_set.a	0.520873474	0.704553781	1	7705	ZNF146	chr19q13.1	5	zinc finger protein 146	gbm	0.232798458	0.297209675	0.337189864
218520_at	1	oral	1	nov_set.a	0.463413731	0.904698663	1	29110	TBK1	chr12q14.1	4	TANK-binding kinase 1	gbm	0.236884476	0.333522888	0.392495991
217739_s_at	1	oral	1	nov_set.a	0.527486174	1.37056421	1	10135	NAMPT	chr7q22.2	3	nicotinamide phosphoribosyltransferase	gbm	0.284257753	0.264930666	0.475412657
201012_at	1	oral	1	nov_set.a	-0.001950446	0.7934197	1	301	ANXA1	chr9q12-q21.2|9q12-q21.2	12	annexin A1	gbm	0.26645377	0.243462327	0.332513353
234192_s_at	1	oral	1	nov_set.a	0.300760505	0.189007023	1	80318	GKAP1	chr9q21.32	9	G kinase anchoring protein 1	gbm	0.23088048	0.247356907	0.386971815
217492_s_at	1	oral	1	nov_set.a	0.165891259	-0.175943288	2	11191   5728	PTEN /// PTENP1	chr10q23.3 /// chr9p21	8	phosphatase and tensin homolog /// phosphatase and tensin homolog pseudogene 1	gbm	0.274052	0.231888957	0.385217305
32088_at	1	oral	1	nov_set.a	0.361207571	1.125020714	1	8548	BLZF1	chr1q24	2	basic leucine zipper nuclear factor 1	gbm	0.223781156	0.244931211	0.399435952
217945_at	1	oral	1	nov_set.a	0.252585873	0.965278937	1	53339	BTBD1	chr15q24	1	BTB (POZ) domain containing 1	gbm	0.212114747	0.335416424	0.458291518
201450_s_at	1	oral	1	nov_set.a	0.244774127	0.165638631	1	7072	TIA1	chr2p13	6	TIA1 cytotoxic granule-associated RNA binding protein	gbm	0.275444006	0.340299691	0.480163967
220443_s_at	1	oral	1	nov_set.a	-0.344289097	0.862068675	1	25806	VAX2	chr2p13	4	ventral anterior homeobox 2	gbm	0.190162533	0.275717902	0.283537766
1554241_at	1	oral	1	nov_set.a	0.684059753	0.233197969	1	1690	COCH	chr14q12-q13	1	"coagulation factor C homolog, cochlin (Limulus polyphemus)"	gbm	0.230004784	0.283603748	0.174019991
227771_at	1	oral	1	nov_set.a	1.059822886	0.412689069	1	3977	LIFR	chr5p13-p12	3	leukemia inhibitory factor receptor alpha	gbm	0.206457246	0.246270964	0.261001808
226106_at	1	oral	1	nov_set.a	0.261869082	0.629119294	1	50862	RNF141	chr11p15.4	3	ring finger protein 141	gbm	0.186292865	0.327780556	0.482050407
223250_at	1	oral	1	nov_set.a	0.210102313	-0.585211731	1	55975	KLHL7	chr7p15.3	6	kelch-like 7 (Drosophila)	gbm	0.251101648	0.285547129	0.398287202
224775_at	1	oral	1	nov_set.a	0.247198469	-0.265854247	1	55677	IWS1	chr2q14.3	7	IWS1 homolog (S. cerevisiae)	br	0.244126562	0.268840877	0.336475959
201900_s_at	1	oral	1	nov_set.a	-0.312091727	-1.313158331	1	10327	AKR1A1	chr1p33-p32	10	"aldo-keto reductase family 1, member A1 (aldehyde reductase)"	br	0.240157949	0.196144048	0.407232372
229955_at	1	oral	1	nov_set.a	0.832723017	1.499135219	1	26273	FBXO3	chr11p13	1	"F-box protein 3, mRNA (cDNA clone IMAGE:5296662)"	br	0.221986161	0.226039476	0.320059152
227931_at	1	oral	1	nov_set.a	0.540568314	-0.509413817	1	54891	INO80D	chr2q33.3	2	INO80 complex subunit D	lg	0.222723355	0.278748209	0.429630551
203347_s_at	1	oral	1	nov_set.a	0.594885071	-0.095835316	1	22823	MTF2	chr1p22.1	2	metal response element binding transcription factor 2	lg	0.226971172	0.283957988	0.467457564
1553750_a_at	1	oral	1	nov_set.a	0.506562232	0.719721329	1	143684	FAM76B	chr11q21	2	"family with sequence similarity 76, member B"	lg	0.217966587	0.288786808	0.342763857
224956_at	1	oral	1	nov_set.a	0.551756996	0.787611189	1	57532	NUFIP2	chr17q11.2	2	nuclear fragile X mental retardation protein interacting protein 2	lg	0.235985447	0.280826813	0.410362548
232946_s_at	1	oral	1	nov_set.a	-0.829752737	0.522753719	1	55191	NADSYN1	chr11q13.4	8	NAD synthetase 1	lg	0.268280908	0.312711008	0.385316362
223015_at	1	oral	1	nov_set.a	0.680336101	1.081511227	1	83939	EIF2A	chr3q25.1	9	"eukaryotic translation initiation factor 2A, 65kDa"	lg	0.266035531	0.310900998	0.393909972
244398_x_at	1	oral	1	nov_set.a	0.510332976	-0.340272275	1	127396	ZNF684	chr1p34.2	4	zinc finger protein 684	lg	0.245287421	0.283866996	0.316782489
236477_at	1	oral	1	nov_set.a	0.388900926	-0.459268887	1	55660	PRPF40A	chr2q23.3	3	PRP40 pre-mRNA processing factor 40 homolog A (S. cerevisiae)	lg	0.236059678	0.316019473	0.396520833
214499_s_at	1	oral	1	nov_set.a	0.446982112	0.365715536	1	9774	BCLAF1	chr6q22-q23	8	BCL2-associated transcription factor 1	lg	0.233127479	0.279325842	0.386348769
242727_at	1	oral	1	nov_set.a	0.450423295	-0.821997763	1	221079	ARL5B	chr10p12.33	3	ADP-ribosylation factor-like 5B	lg	0.244526504	0.294820629	0.368465197
202654_x_at	1	oral	1	nov_set.a	0.751330486	0.760128829	1	64844	7-Mar	chr2q24.2	3	membrane-associated ring finger (C3HC4) 7	lg	0.202047668	0.31062901	0.326029334
215718_s_at	1	oral	1	nov_set.a	0.445000464	-0.583467833	1	23469	PHF3	chr6q12	4	PHD finger protein 3	lg	0.166815492	0.32331867	0.385681224
211423_s_at	1	oral	1	nov_set.a	0.797806926	-0.024431201	1	6309	SC5DL	chr11q23.3	6	"sterol-C5-desaturase (ERG3 delta-5-desaturase homolog, S. cerevisiae)-like"	lg	0.226849605	0.23485371	0.466221142
208082_x_at	1	oral	1	nov_set.a	0.558341225	0.587482719	1	23608	MKRN1	chr7q34	1	makorin ring finger protein 1	lg	0.239580764	0.295390393	0.298179309
243296_at	1	oral	1	nov_set.a	0.704788634	1.410216571	1	10135	NAMPT	chr7q22.2	4	"G0S9 mRNA, instability elements"	lg	0.24986737	0.184235614	0.343565094
204081_at	1	oral	1	nov_set.a	-0.702498686	0.78707356	1	4900	NRGN	chr11q24	5	"neurogranin (protein kinase C substrate, RC3)"	lg	0.292853577	0.244621941	0.370506986
224163_s_at	1	oral	1	nov_set.a	-0.380101624	-0.167251167	1	55929	DMAP1	chr1p34	13	DNA methyltransferase 1 associated protein 1	lg	0.258487217	0.235273999	0.473713527
208937_s_at	1	oral	1	nov_set.a	-0.631796535	-0.352259339	1	3397	ID1	chr20q11	10	"inhibitor of DNA binding 1, dominant negative helix-loop-helix protein"	lg	0.220511951	0.208250571	0.445008841
210859_x_at	1	oral	1	nov_set.a	-0.712090646	0.425414305	1	1201	CLN3	chr16p12.1	40	"ceroid-lipofuscinosis, neuronal 3"	lg	0.230955833	0.217393464	0.35137194
